densidad	temperatura	job	potencial_mean	potencial_2	cinetica_mean	cinetica_2	total_mean	total_2	presion_mean	presion_2
0.900	1.09	03	-5.004127090218768	25.04857393567192	1.6347316667753111	2.682111184499136	-3.369395423443457	11.369682101773872	4.700228240666612	22.268229619242778
0.900	1.09	01	-5.0030189219107015	25.037382117983896	1.6265082414278802	2.655141704175208	-3.3765106804828213	11.417169157191406	4.705108618024449	22.319949490318162
0.900	2.00	02	-4.07947030343456	16.65885881067395	3.006445609072541	9.06859676296815	-1.0730246943620192	1.2005124060436168	9.943378049948961	99.24746465094978
0.900	2.00	03	-4.072491837896822	16.60132625801075	3.0123749197688205	9.103219817987181	-1.0601169181280008	1.1638434498329753	9.972452404570596	99.81561927468269
0.900	2.00	05	-4.0615095736744475	16.514279579216627	3.0154452931376134	9.124460328262503	-1.0460642805368339	1.1466171763725233	10.021957409308897	100.85576481177185
0.900	2.00	04	-4.092816174676286	16.770257780607782	2.9886584503013034	8.962175454993277	-1.1041577243749823	1.2674145124460092	9.875350339088934	97.95281480790696
0.900	2.00	01	-4.084249380027856	16.69980539682012	2.9943880988948397	8.997490484912422	-1.0898612811330166	1.2406340630048884	9.91465680987305	98.71925282483447
0.900	2.00	06	-4.0804717639100225	16.669202358997065	2.990471076069533	8.972128597656694	-1.0900006878404889	1.2354240813292807	9.926232344597919	98.9574646171988
0.900	1.10	02	-4.993704016195301	24.94395105957813	1.6449927363980013	2.714989757166857	-3.3487112797973	11.228920054389022	4.7648207181196245	22.87644794397244
0.900	1.10	03	-4.996270751323666	24.969275649651983	1.6543192050692663	2.7454765532299477	-3.3419515462544003	11.183870914078579	4.747474065445228	22.7039980184679
0.900	1.10	05	-4.992407661768135	24.930568640043095	1.6479999455576486	2.7241859062951166	-3.344407716210487	11.198780907574985	4.770089527680972	22.91484972346423
0.900	1.10	04	-4.985991163860023	24.86786956795706	1.662059101889856	2.772580294935228	-3.3239320619701664	11.068116150470741	4.798344488192885	23.213547861801988
0.900	1.10	01	-4.996299018544556	24.969177945307695	1.6461670792749794	2.7184297345199857	-3.350131939269576	11.237511865754325	4.742635815986806	22.645714990243473
0.900	1.10	06	-4.996265199817545	24.96967325614984	1.6485166707180012	2.727324946622806	-3.3477485290995435	11.22357737544487	4.747092777892755	22.70796591626589
0.900	1.40	02	-4.664764343905205	21.770152939261227	2.092067925375118	4.39011560593636	-2.5726964185300867	6.642160122213482	6.624810128688785	44.1301542919683
0.900	1.40	03	-4.6648693059342	21.771766750253025	2.098255954348362	4.419859981196076	-2.5666133515858385	6.615935959332077	6.62583646474939	44.15650194146171
0.900	1.40	01	-4.669920393990077	21.817587059344014	2.1005124135832047	4.425066829511216	-2.5694079804068726	6.624408763291235	6.603731418153995	43.83696166703412
0.900	0.86	02	-5.281965937180197	27.903669198966007	1.290290575111616	1.670477079082716	-3.991675362068581	15.942624322924269	3.1180762654768093	9.83625432374349
0.900	0.86	03	-5.271973053121986	27.798337082245443	1.2849802188031338	1.6564222118815402	-3.986992834318852	15.906103986394262	3.1660548986228685	10.147445465655284
0.900	0.86	01	-5.282980159914587	27.914378478499742	1.2827418749522532	1.6512179885602696	-4.000238284962333	16.011791319865413	3.1065799606636784	9.76802308654513
0.900	0.93	02	-5.194974984053801	26.993102712907138	1.3895891663578985	1.9374111699844663	-3.8053858176959032	14.492971612669805	3.6140955507608106	13.19982393173241
0.900	0.93	03	-5.190251885155607	26.94433845345649	1.4010924357501617	1.9701233324861915	-3.789159449405446	14.370923327977597	3.6333686838168626	13.342967735403734
0.900	0.93	01	-5.198420888987688	27.028593007231645	1.3979187486787026	1.9605881803556129	-3.800502140308986	14.456094250445096	3.596871570303543	13.067689736858819
0.900	0.78	02	-5.383691144176562	28.987546953544186	1.1697065868803844	1.372550637852418	-4.213984557296178	17.765070856110412	2.537678603134728	6.533600368843275
0.900	0.78	03	-5.382386072259842	28.974135284859756	1.165131493264214	1.3624270889888848	-4.217254578995628	17.795004239354324	2.543957615016816	6.578499873688995
0.900	0.78	01	-5.375842605512703	28.90373742684432	1.1667940796950185	1.366682515648831	-4.209048525817685	17.726135164524205	2.5779465254591742	6.753756688243092
0.900	1.00	02	-5.111784981551781	26.135955701929802	1.4965927482908103	2.2468497720304788	-3.6151922332609714	13.082422145285856	4.0930908400410555	16.895207514680287
0.900	1.00	03	-5.1085338459177505	26.10277310930248	1.50012588833859	2.258288132233115	-3.6084079575791606	13.034676209117276	4.106136453124806	17.005012926679182
0.900	1.00	01	-5.116115682257992	26.18117414895862	1.4950371217345046	2.242407494406491	-3.621078560523488	13.125813746549277	4.068113372208651	16.710705295831513
0.900	1.32	02	-4.750859433121691	22.57934738491072	1.975548922598314	3.9169451207910777	-2.7753105105233766	7.723756314912912	6.135775893712188	37.8542763427304
0.900	1.32	03	-4.760155176692561	22.667997209859863	1.9742586427843931	3.908648609072875	-2.7858965339081685	7.7787323623071005	6.08977839988514	37.30624816011157
0.900	1.32	01	-4.739650577892324	22.474546008395667	1.995742924308293	3.9955562751843083	-2.7439076535840314	7.5514922159885876	6.193082645202026	38.602682569406326
1.050	1.30	02	-5.391342927807121	29.07887113951563	1.943900523974321	3.7913436973896566	-3.4474424038327993	11.909717975219476	11.36303586944543	129.47340123286858
1.050	1.30	03	-5.38993784960797	29.060974703510993	1.9510216996800258	3.8190396505923667	-3.438916149927944	11.848579535597558	11.369369692390038	129.53768733180868
1.050	1.30	01	-5.12248878753545	26.339722396040315	1.9481562346338057	3.807676820773886	-3.1743325529016446	10.185764360384004	12.842708100875779	167.95122927684923
1.050	1.20	02	-5.525145640260954	30.53663745700335	1.7928827412165502	3.2250398057349625	-3.7322628990444033	13.95053451978596	10.537874371327714	111.32042770172697
1.050	1.20	03	-5.528367763915502	30.5726453806234	1.7949568903895772	3.233857125329766	-3.7334108735259246	13.962174422001585	10.517572603077408	110.90313278313637
1.050	1.20	01	-5.529748259371637	30.58747324283529	1.7894606407701585	3.2129121466328727	-3.740287618601478	14.008998717948487	10.513042134889826	110.79366606505629
1.050	1.10	02	-5.648682676986709	31.91595585836628	1.648050578958578	2.725732217453748	-4.000632098028132	16.023373181972737	9.767618689380487	95.64852753327611
1.050	1.10	03	-5.650558339091601	31.936974391625455	1.6454331503195876	2.7169629371415347	-4.005125188772014	16.058716884470947	9.759420055086563	95.48310890650369
1.050	1.10	01	-5.6503251135677655	31.933974477994177	1.64808370257193	2.7250372251257264	-4.002241410995836	16.034336238538582	9.759934940606355	95.48251002391494
1.050	1.00	02	-5.786799014169732	33.493815579220616	1.5048831145615305	2.2721379395269508	-4.281915899608202	18.349156667245964	8.920962654076199	79.77998172666047
1.050	1.00	03	-5.774276145123944	33.3493331928801	1.5099279073791032	2.2878384127795077	-4.264348237744842	18.200730804518606	8.988383182958616	80.99749704061949
1.050	1.00	01	-5.798206265143688	33.62576363556002	1.495943785534986	2.244871091587797	-4.302262479608702	18.522294804089498	8.861037390584901	78.71159196567183
0.227	0.90	02	-2.1070287329756936	4.4548686586582384	1.3462413090618721	1.8192490206353602	-0.7607874239138216	0.5997210968029735	0.03273692170634083	0.00438648973849923
0.227	0.90	03	-2.0932910168237657	4.401114082060343	1.3473821374066723	1.8215558491709625	-0.7459088794170932	0.5814893819627938	0.030107261253243596	0.0036096939023116457
0.227	0.90	05	-2.0627544905758475	4.2711718220609765	1.3547778102848393	1.8408609143641401	-0.7079766802910082	0.5223490798469268	0.028064778536557304	0.003572396425062797
0.227	0.90	04	-2.0693702215994616	4.301732780251606	1.3553553888314398	1.8428637865497393	-0.7140148327680218	0.5359725895481193	0.03293349824681761	0.0040939976433440805
0.227	0.90	01	-2.035474971314776	4.163128825149822	1.3476200959041185	1.82222069985413	-0.6878548754106575	0.4987209428003601	0.033396333576012516	0.004199035167677567
0.227	0.90	06	-2.0870305990070657	4.375636159490988	1.3461090184281943	1.818404847375657	-0.7409215805788716	0.5782330756477143	0.03542588660019327	0.004273530837412039
0.227	2.00	02	-1.2260932380272649	1.50699407184921	3.003219929673626	9.053862082226255	1.777126691646361	3.1963077457660534	0.42328653039884984	0.1834179517078404
0.227	2.00	03	-1.2212240232995157	1.4947020250198804	3.0076098928480506	9.07918633393065	1.7863858695485348	3.227596128435172	0.42509489570651415	0.1850762284630015
0.227	2.00	05	-1.2208489763415462	1.4940184237546748	2.9967083701771395	9.007030711856123	1.7758593938355935	3.1836753155793414	0.42098241783452917	0.18206379497417746
0.227	2.00	04	-1.2204115562527085	1.4928815944990104	3.0079537338168914	9.079350087567903	1.787542177564183	3.2322497079357593	0.4210031069277968	0.18240235800426027
0.227	2.00	01	-1.2162760097741168	1.48287799961914	3.0180028138037085	9.13656764504967	1.8017268040295917	3.2789912177925045	0.42663451606645486	0.18750749786360538
0.227	2.00	06	-1.2209819913343487	1.494398825460734	3.0001062135354744	9.028910277478372	1.7791242222011256	3.1983061288279844	0.42291525579817385	0.18400261650840533
0.227	1.10	02	-1.5737435822452333	2.4847677456633885	1.649241281004781	2.7296046207543005	0.07549769875954775	0.023483368142568142	0.10840717843157777	0.01447233545502545
0.227	1.10	03	-1.5677533760806326	2.4628597841223967	1.6471885607877377	2.723737672840021	0.07943518470710494	0.021090286654260913	0.10439047942333193	0.013544559522965469
0.227	1.10	05	-1.5829172207890423	2.5131498602418394	1.6479248211774453	2.725171628314561	0.06500760038840303	0.021852041257290747	0.10469406015044706	0.013513356519285839
0.227	1.10	04	-1.579788649366274	2.5036234090893505	1.642708965933342	2.7074923158075257	0.06292031656706806	0.02249641616720417	0.10174311680878578	0.012952666259003291
0.227	1.10	01	-1.5762537211934018	2.4910206369686043	1.6482323277994415	2.726796954782032	0.07197860660603955	0.021455572750963853	0.10446607683241346	0.013808549469529363
0.227	1.10	06	-1.562574304360169	2.4481904151387286	1.6446799736175273	2.7147888512178495	0.08210566925735843	0.022037502972169866	0.10635788079896336	0.013990075134755591
0.545	0.90	02	-3.350900965173495	11.23241437730842	1.3532563155793393	1.8367625693068812	-1.9976446495941558	3.9986336796312214	-0.12406597744720367	0.04368854834468277
0.545	0.90	03	-3.361617054295994	11.304737871726688	1.3415516313821119	1.8058935366691728	-2.020065422913882	4.090236683019216	-0.12351940614511751	0.04453525831930284
0.545	0.90	05	-3.3551588564527135	11.261583318046966	1.351594141937151	1.8317205873132159	-2.0035647145155626	4.023885465888713	-0.13292892668127088	0.048543470334287804
0.545	0.90	04	-3.3627798332908725	11.313021313430578	1.3452370716797561	1.8163638768280226	-2.017542761611116	4.083014395047258	-0.13996440780065939	0.04771493819678838
0.545	0.90	01	-3.35079160128391	11.231558673794503	1.3576810126915064	1.8497419853510002	-1.9931105885924036	3.9830516377149876	-0.1178529553905636	0.04232293722414864
0.545	0.90	06	-3.3538146342746846	11.251782277696194	1.3537350742952117	1.8383860724788088	-2.000079559979473	4.00928950568757	-0.12097215899213282	0.04597522137751303
0.545	2.00	02	-2.846620383253806	8.110805157753619	2.970920923135949	8.852950287010476	0.12430053988214285	0.04847329406910635	1.6276676780816757	2.733162007225752
0.545	2.00	03	-2.8487101623668467	8.121867121050473	3.0046591589022347	9.056470051281622	0.15594899653538757	0.058645448777729606	1.6368720270827062	2.752720196176054
0.545	2.00	05	-2.8366265595878946	8.053492884757631	3.002637948902235	9.043232532948622	0.16601138931434073	0.06173301440874765	1.6537192918467596	2.809951675286814
0.545	2.00	04	-2.843507827072353	8.093133476838238	2.9862353477848163	8.95163001487917	0.14272752071246328	0.0626336615194921	1.6379448583883567	2.7697713553189818
0.545	2.00	01	-2.8443508502979498	8.09760998500415	3.0077443801547994	9.076236502207717	0.16339352985684988	0.06418016886203946	1.6419316326864422	2.771451657620293
0.545	2.00	06	-2.8415161471343913	8.081179348140173	3.0109663720336557	9.094083285690362	0.16945022489926428	0.061523919445171216	1.6522754945610916	2.8071809978942177
0.545	1.10	02	-3.202622708805299	10.260355911591454	1.6590671015991145	2.7613758389485334	-1.5435556072061847	2.3947082239201456	0.19392888988113685	0.07502736267360388
0.545	1.10	03	-3.2100190558263106	10.307721922161896	1.6508868163124826	2.7346972607370046	-1.5591322395138283	2.4450182156011	0.19110991753969733	0.06868949393737647
0.545	1.10	05	-3.211258665737384	10.315381701357563	1.6520875913858477	2.737688994685592	-1.5591710743515363	2.4418097509098655	0.18075715984311047	0.06820499651949345
0.545	1.10	04	-3.2187488960788895	10.363908883039658	1.6487324736659341	2.727939143982677	-1.5700164224129551	2.478948115356525	0.16702007716658104	0.06095982042989606
0.545	1.10	01	-3.2128620958995397	10.32592045453822	1.64765186979707	2.7245351923369174	-1.5652102261024698	2.4633855074320334	0.17906223793068962	0.07011450191402582
0.545	1.10	06	-3.213164976254305	10.327940918565297	1.6452397339471425	2.71546320632488	-1.5679252423071626	2.4701255614439903	0.17325965880956967	0.06832855807163732
0.609	0.90	02	-3.6872715626446695	13.598841380592612	1.3516173260524023	1.83295274550022	-2.335654236592267	5.4642630070074	-0.11079494520659827	0.05128210487792131
0.609	0.90	03	-3.6877209651462497	13.601960223878491	1.34169895051298	1.8058908491514145	-2.3460220146332698	5.512050051888117	-0.10435240671604704	0.049993121601683316
0.609	0.90	05	-3.687098025168106	13.597594974939287	1.340757890387558	1.8043331811550603	-2.346340134780548	5.514382325821147	-0.1136619122212961	0.055608058887101686
0.609	0.90	04	-3.6835484038875803	13.571090514213056	1.3496749800260126	1.8276083640111238	-2.333873423861568	5.455634226620535	-0.09224191958774451	0.04476088750829337
0.609	0.90	01	-3.6828070108032733	13.56624861160537	1.3523565104059851	1.8348514597446461	-2.3304505003972884	5.4396668608764775	-0.10159245996576836	0.050044408442008845
0.609	0.90	06	-3.6874348689684493	13.600269632629544	1.3515699919297537	1.832602488558593	-2.335864877038696	5.465096996847469	-0.1164645562553228	0.05511361242745403
0.609	2.00	02	-3.158964069946105	9.986712402967155	3.0113829019607716	9.098946577132471	-0.14758116798533377	0.05858155172755144	2.210414458103687	4.984820270591819
0.609	2.00	03	-3.1519146250150736	9.94331406423277	3.0142927359809937	9.115756119752845	-0.13762188903407974	0.05687937730464495	2.2336613110728454	5.0991479885673066
0.609	2.00	05	-3.152607883789905	9.94771311234945	2.999878281246035	9.027211994796447	-0.15272960254386994	0.05872838428412597	2.2346239406143	5.1090267535325
0.609	2.00	04	-3.159316044130736	9.988814953992854	2.9837373604222317	8.932229175713516	-0.17557868370850427	0.06946114368695291	2.2054385908189014	4.969546762022894
0.609	2.00	01	-3.149383925102322	9.926987885409309	2.996941071167189	9.009193479683885	-0.15244285393513302	0.05659272836413562	2.238035838923294	5.1174884918895716
0.609	2.00	06	-3.1578629699471694	9.980503165276925	2.9848191046350783	8.93698994233285	-0.17304386531209096	0.06691518950435474	2.207219688577325	4.982748261017497
0.609	1.10	02	-3.558592709973929	12.667127899700432	1.6606032342564767	2.7669615729665256	-1.8979894757174525	3.61468192247062	0.35007359232967783	0.17567519528390116
0.609	1.10	03	-3.5646891877410134	12.70990240162021	1.6509212695500435	2.734844145374718	-1.9137679181909697	3.674205568553018	0.33852700166941374	0.16176633405645244
0.609	1.10	05	-3.568960245625753	12.74082529467966	1.636452300823074	2.6867617390707363	-1.9325079448026792	3.746402943471151	0.31336720461955797	0.14820744964309732
0.609	1.10	04	-3.5673403186427532	12.729173941097041	1.6455702430234054	2.7168165736460037	-1.9217700756193477	3.7053732311381267	0.3307388578694351	0.16331801777641408
0.609	1.10	01	-3.5637271979278466	12.703461667007657	1.6551298726011263	2.7479814449843123	-1.9085973253267206	3.653891465695765	0.3443901790241485	0.1675125414014532
0.609	1.10	06	-3.5597506844025597	12.674902582917834	1.6541436322284542	2.7451362427813604	-1.9056070521741055	3.6431970988906057	0.34110825694857133	0.16290293385435148
1.100	1.30	02	-5.309836221850839	28.20456022834317	1.9583659787704055	3.847589075626128	-3.351470243080433	11.253553465068032	15.395836962629526	237.34380405424966
1.100	1.30	03	-5.30613001135618	28.166715367344302	1.9621063040559195	3.8621951645059034	-3.34402370730026	11.204927390671486	15.431871054670605	238.499501895379
1.100	1.30	01	-5.285637087045423	27.95008501352223	1.9671593383863695	3.881909873382741	-3.318477748659053	11.03643520607722	15.555155857161445	242.3255205422052
1.100	1.20	02	-5.541573418925283	30.71837680387397	1.798296533341282	3.243379206663117	-3.7432768855840015	14.029766549303622	13.890987469114542	193.2435698228453
1.100	1.20	03	-5.525545502350952	30.541714010404785	1.8099776335949667	3.2884370839310137	-3.715567868755985	13.828779357962814	13.977706624532443	195.68134285242644
1.100	1.20	01	-5.535371364899546	30.650040717934758	1.7973861943244904	3.242014726284679	-3.737985170575055	13.995423800880728	13.924828831736956	194.19660868811246
1.100	1.10	02	-5.673581987216773	32.19694355554408	1.645044713824539	2.7147875704409357	-4.028537273392233	16.244511954401307	13.05022572829679	170.53704724815603
1.100	1.10	03	-5.674453180133813	32.20793722347521	1.648591719127242	2.7267332725432447	-4.0258614610065715	16.225210451253474	13.048527057025623	170.52419195029213
1.100	1.10	01	-5.667675765999589	32.130122330538406	1.6553772304476289	2.748994008404661	-4.0122985355519605	16.114057771363665	13.083901574465003	171.42044645081495
1.100	1.00	02	-5.804356863949334	33.69749648059187	1.5015714244908132	2.26176645049442	-4.30278543945852	18.527550845665736	12.219664392222722	149.53208633832753
1.100	1.00	03	-5.797149536635467	33.61317780846353	1.5034605766737	2.2678893723543823	-4.2936889599617665	18.448968658841768	12.259615130614039	150.49046082241404
1.100	1.00	01	-5.799994843468006	33.647227621747895	1.4976700750300491	2.250817482821423	-4.302324768437957	18.52686281255039	12.243548507616564	150.1291500956646
0.482	0.90	02	-3.0714403769485212	9.44080174339805	1.353322409546164	1.8376489522103312	-1.7181179674023572	2.965509385850888	-0.10199289020378337	0.030778666919596853
0.482	0.90	03	-3.0841029426873985	9.51845523940386	1.3487705168904254	1.825491923211636	-1.735332425796973	3.0247754381872216	-0.09791803025638113	0.03206238195284154
0.482	0.90	05	-3.07048569527421	9.43599369391956	1.3471581217768993	1.821223929703502	-1.7233275734973104	2.984353997272444	-0.10392176701060393	0.03474977525055923
0.482	0.90	04	-3.0884966255128092	9.546525179755246	1.3504501138449205	1.829432602233509	-1.7380465116678885	3.0336757400153003	-0.09329656670084953	0.028946607058414668
0.482	0.90	01	-3.083900121003327	9.517615119224244	1.3503066172707727	1.8290453617583058	-1.7335935037325547	3.0187032164558167	-0.09204434160763411	0.031715840964451035
0.482	0.90	06	-3.0835083824927976	9.515683578006241	1.347205319015988	1.8206108957236113	-1.7363030634768095	3.027125321024536	-0.09716482448917894	0.030371821876316124
0.482	2.00	02	-2.5245807131424307	6.379349159673008	3.0005180343799234	9.029466834846122	0.47593732123749255	0.25986707410634075	1.2239935261482429	1.5496519204997188
0.482	2.00	03	-2.518826337616065	6.350480387128483	3.0122744471290614	9.105643443971152	0.4934481095129965	0.28250621535213233	1.2403780012569583	1.592607988975858
0.482	2.00	05	-2.5195200579492654	6.353456884637051	2.9968576118019414	9.01078800837713	0.47733755385267596	0.2635107301358376	1.2282052384912387	1.5606440632818457
0.482	2.00	04	-2.5244420604107676	6.378296086127117	2.9993815101239734	9.02493532473437	0.4749394497132059	0.2588042980341699	1.2207567516059565	1.5356508349742732
0.482	2.00	01	-2.5289571673410673	6.401418309986678	3.0040111517676484	9.055691286227114	0.47505398442658114	0.26455733286205807	1.2195822788658406	1.540100908853314
0.482	2.00	06	-2.5249590934957533	6.381641389222734	2.987921039095344	8.959172320597546	0.4629619455995907	0.25163504987295615	1.20717785140443	1.5086771966791335
0.482	1.10	02	-2.8665110622781085	8.221098800092216	1.6589745514798184	2.761884284598942	-1.20753651079829	1.4718535401469313	0.13507251926576141	0.041656296241401804
0.482	1.10	03	-2.870096913040373	8.240451246380934	1.65489253592081	2.747082902536075	-1.2152043771195626	1.486903423608485	0.12173699230481869	0.03568922039167022
0.482	1.10	05	-2.874142297116013	8.2647961348166	1.651644203324311	2.7366660308943582	-1.2224980937917018	1.5069440450586296	0.11978144194435	0.039517718702288
0.482	1.10	04	-2.8641518228905873	8.207109923977796	1.65085044236942	2.7341722705603124	-1.2133013805211674	1.4843851747168166	0.12752541570595072	0.04072864388213133
0.482	1.10	01	-2.873879607660871	8.262852682671559	1.651505603994542	2.7370311483731564	-1.2223740036663289	1.5081713934629728	0.11565517360315274	0.03785540403892261
0.482	1.10	06	-2.8679814085158597	8.22948731666538	1.6510237640815126	2.7347524176187785	-1.2169576444343473	1.4945393113663088	0.13189328990036758	0.0405478773641526
0.100	0.90	02	-0.9434152053371606	0.8980738464430821	1.3563897429333882	1.8454837094818055	0.41297453759622765	0.18496337655243605	0.047216956714322425	0.0024702729509214825
0.100	0.90	03	-0.9386611204198057	0.891279713553746	1.3482566241636365	1.823612360570937	0.4095955037438308	0.1840808838630543	0.04709165322057036	0.002465050901305095
0.100	0.90	05	-0.9793500506477567	0.9713465070028485	1.3441701087844644	1.8126444501904686	0.3648200581367077	0.15137613178267692	0.045450415184996686	0.002311447015748948
0.100	0.90	04	-0.9716334636344588	0.9564941951480486	1.3505700632442934	1.829746341912812	0.37893659960983456	0.16323114771769318	0.04563785463319482	0.0023253258578863328
0.100	0.90	01	-1.0165787464769078	1.0535503233262404	1.3478011457356265	1.8226238836042883	0.3312223992587187	0.13689142945063207	0.045625884976291366	0.0023525811713500364
0.100	0.90	06	-0.9742369398786848	0.9591022038448009	1.3393651756953773	1.7997512780243117	0.36512823581669257	0.15016586104622534	0.04696147133038628	0.0024496747662009952
0.100	2.00	02	-0.554283831523511	0.3091877603413643	3.0198644702139004	9.152006353106918	2.465580638690389	6.114251218070626	0.18742687015829218	0.0355535404722905
0.100	2.00	03	-0.5539517159989821	0.308682367362383	3.0253496852128987	9.184812394671654	2.4713979692139163	6.141372729836431	0.18872781027589394	0.03605501417261631
0.100	2.00	05	-0.5519036362406915	0.3064527427173603	3.0095435531914942	9.087123037070246	2.4576399169508027	6.071977826314485	0.18869096834504512	0.03598890196714358
0.100	2.00	04	-0.5552957847506843	0.31047704304328344	2.9826625615898053	8.928074411309076	2.4273667768391207	5.926662968011259	0.18845727831610992	0.03593404287954337
0.100	2.00	01	-0.5504713808657455	0.3048597705396921	3.0005830957527695	9.036113035218234	2.450111714887024	6.038117980221449	0.18810747702794856	0.03580254962562123
0.100	2.00	06	-0.5504425259624489	0.30482816328323337	2.996824064670736	9.010550501723694	2.4463815387082875	6.01631582330256	0.18909972804912462	0.036212144533574596
0.100	1.10	02	-0.7380412370265982	0.5480575337815699	1.6486342083404104	2.727578218803754	0.9105929713138122	0.8421657347154426	0.07574427789381032	0.005980983023047991
0.100	1.10	03	-0.7358244088723639	0.5448281409659975	1.652774203421873	2.741619122571156	0.9169497945495092	0.8544814107953006	0.07591203604363954	0.006019051492035251
0.100	1.10	05	-0.7294221073719396	0.5348975090009135	1.649078570011558	2.727779994790074	0.9196564626396184	0.8558262920829557	0.07537032866085983	0.005930710142599103
0.100	1.10	04	-0.7422016285606926	0.554318373912328	1.6521708196736302	2.7397035633857807	0.9099691911129376	0.841442254461816	0.07583761640064857	0.006006637151636669
0.100	1.10	01	-0.003639039040166866	1.3315775569818298e-05	0.008314098532381716	6.933199432459016e-05	0.00467505949221485	2.2118173384460774e-05	0.07643504674009909	0.006113309804496735
0.100	1.10	06	-0.7524856438211636	0.5699962023825856	1.6489340895602427	2.7287744008147574	0.896448445739079	0.817627923690359	0.07621967180817542	0.006081692241577861
0.950	1.30	02	-4.849995566064856	23.532307645190052	1.9516218887364047	3.8212650910881187	-2.898373677328451	8.421423853141048	8.253846394884008	68.37469899871127
0.950	1.30	03	-4.8589362090096975	23.620033241892955	1.9519046558449045	3.822535850498466	-2.907031553164793	8.475259238562646	8.21203091499899	67.7169660808025
0.950	1.30	01	-4.84881826267104	23.52067300249891	1.963602030073615	3.867608289457153	-2.885216232597425	8.344771813792295	8.265025383155612	68.55545934958809
0.950	1.20	02	-4.967096980046581	24.6816558478394	1.8060555150714392	3.2728558354185475	-3.1610414649751424	10.013715988190638	7.577241772304455	57.660919570350856
0.950	1.20	03	-4.979314977571917	24.802458724766566	1.8044972068488176	3.267933326852743	-3.1748177707230996	10.09970147344519	7.516631460323456	56.729717844542655
0.950	1.20	01	-4.981679965895211	24.82603346029673	1.8017330610157978	3.2568907187398497	-3.1799469048794133	10.131853843531252	7.509916829047865	56.62795072277549
0.950	1.10	02	-5.100424443204202	26.022055106028485	1.6568005591306674	2.754279032431176	-3.443623884073534	11.875543673985128	6.810260091302443	46.579937890004494
0.950	1.10	03	-5.109641666951873	26.116036220744444	1.6435353643197639	2.709718673698117	-3.4661063026321095	12.029632256606448	6.764400602817639	45.953626508860935
0.950	1.10	01	-5.117973115265145	26.20087382669988	1.6383337940084794	2.693715494791971	-3.4796393212566654	12.124601863859134	6.7230984154270965	45.384114579087075
0.950	1.00	02	-5.23344057578267	27.395574775677062	1.4997894837556405	2.257105028808967	-3.73365109202703	13.954222769693066	6.0444965820707655	36.70845910660969
0.950	1.00	03	-5.237552890265361	27.43799581751087	1.498171766115679	2.2519895636288	-3.7393811241496824	13.995669412753939	6.021851691211495	36.424077937874756
0.950	1.00	01	-5.237199458309279	27.434926972547466	1.4978618201833056	2.2506663111999017	-3.7393376381259738	13.995608448097597	6.023114830921211	36.455115463334344
0.291	0.90	02	-2.3756742640654593	5.661350414897021	1.3565779124055968	1.8462605781061352	-1.0190963516598628	1.0625779700816365	0.009046496010429622	0.005693744939440407
0.291	0.90	03	-2.4099686107172404	5.826888276738075	1.3504757631529634	1.8295332976508454	-1.059492847564277	1.1479414776444596	0.016583111369871322	0.005686410006846125
0.291	0.90	05	-2.41596604046567	5.8559764801974366	1.3426131153187373	1.808175091856386	-1.0733529251469325	1.1771092330535138	0.01598343449905713	0.006354397216096259
0.291	0.90	04	-2.403497554423149	5.794527584028162	1.347205014492905	1.820019918820051	-1.056292539930244	1.1395949692673644	0.013946769104999451	0.005944196901572201
0.291	0.90	01	-2.394058878459427	5.75081696709197	1.3508269727011442	1.8307868261886722	-1.043231905758283	1.1151984268852086	0.0052315867744786235	0.005720321249038168
0.291	0.90	06	-2.390976332290278	5.741162828260132	1.3530727515189533	1.8377531961824258	-1.0379035807713246	1.1122583700169537	0.008677759586951966	0.005558821675683992
0.291	2.00	02	-1.5487259439064744	2.4029311339643042	2.9909465470126047	8.97857516171956	1.44222060310613	2.116337435918709	0.5600872650192207	0.3240302129823009
0.291	2.00	03	-1.55608774786149	2.425634665443712	2.996636413660005	9.01208489145869	1.440548665798515	2.112194686217948	0.5478771943699756	0.3102015157621979
0.291	2.00	05	-1.5412840516625652	2.3795917200144245	3.007759116383124	9.074238920038345	1.466475064720559	2.1833917026316274	0.5664455044184524	0.3317042606171967
0.291	2.00	04	-1.552301120115882	2.413394308853364	2.986406333370503	8.947657671302121	1.434105213254621	2.087612218983374	0.5562866312821252	0.3193046265488318
0.291	2.00	01	-1.5453770637001445	2.3922477924998056	3.019312468281916	9.145342223646345	1.4739354045817719	2.20661884590973	0.5582564134944107	0.32138031216759566
0.291	2.00	06	-1.552160814935133	2.413301409102835	2.975110438443623	8.881697413800238	1.4229496235084902	2.0588508317413106	0.557541544277699	0.3222538037716427
0.291	1.10	02	-1.9173791815612444	3.682037056533177	1.6587234717712824	2.7609336080884788	-0.258655709789962	0.0819724699770667	0.10924873537231417	0.01749735570612053
0.291	1.10	03	-1.9299082684495044	3.731816517905223	1.6474249681601043	2.7230238148648716	-0.2824833002894	0.0964910727662694	0.10778261969172005	0.017354013836818807
0.291	1.10	05	-1.9348300788390598	3.7511744738079273	1.6507377434162984	2.733537854314622	-0.2840923354227614	0.09715274680618287	0.10294750404591717	0.01681059261169925
0.291	1.10	04	-1.9223634154321387	3.702795206815981	1.6496380468896257	2.729847704215905	-0.2727253685425129	0.08945738559679006	0.10235747655691674	0.015553387718323344
